Code,Area,Period,Mean_Price,Median_Price
E09000009,Ealing,Year ending Dec 2003,238759.90628,210000.0
E09000010,Enfield,Year ending Dec 2003,205938.96256,180000.0
E09000011,Greenwich,Year ending Dec 2003,194558.28963,169995.0
E09000012,Hackney,Year ending Dec 2003,224568.57839,195000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2003,357956.16779,280000.0
E09000014,Haringey,Year ending Dec 2003,237220.05378,192500.0
E09000015,Harrow,Year ending Dec 2003,254589.95755,230000.0
E09000016,Havering,Year ending Dec 2003,192244.14056,173995.0
E09000017,Hillingdon,Year ending Dec 2003,210378.6788,190000.0
E09000018,Hounslow,Year ending Dec 2003,235931.39805,200000.0
E09000019,Islington,Year ending Dec 2003,294618.99896,246250.0
E09000020,Kensington and Chelsea,Year ending Dec 2003,660887.25128,405000.0
E09000021,Kingston upon Thames,Year ending Dec 2003,244841.4769,215195.0
E09000022,Lambeth,Year ending Dec 2003,237939.55546,202000.0
E09000023,Lewisham,Year ending Dec 2003,185154.43601,165000.0
E09000024,Merton,Year ending Dec 2003,246891.7835,200000.0
E09000025,Newham,Year ending Dec 2003,177796.28304,173000.0
E09000026,Redbridge,Year ending Dec 2003,211539.39753,195000.0
E09000027,Richmond upon Thames,Year ending Dec 2003,346906.4325,265000.0
E09000028,Southwark,Year ending Dec 2003,240345.34433,208500.0
E09000029,Sutton,Year ending Dec 2003,197762.63915,175000.0
E09000030,Tower Hamlets,Year ending Dec 2003,237860.12895,211000.0
E09000031,Waltham Forest,Year ending Dec 2003,178957.60144,172000.0
E09000032,Wandsworth,Year ending Dec 2003,299813.34438,242500.0
E09000033,Westminster,Year ending Dec 2003,457655.77113,325000.0
E12000001,North East,Year ending Dec 2003,94298.963038,77500.0
E12000002,North West,Year ending Dec 2003,104548.13308,85000.0
E12000003,Yorkshire And The Humber,Year ending Dec 2003,105635.65758,87500.0
E12000004,East Midlands,Year ending Dec 2003,125150.47148,107000.0
E12000005,West Midlands,Year ending Dec 2003,130793.26865,110000.0
E12000006,East of England,Year ending Dec 2003,171811.97286,145000.0
E12000007,London,Year ending Dec 2003,250629.28074,200000.0
E12000008,South East,Year ending Dec 2003,203044.8869,169500.0
E12000009,South West,Year ending Dec 2003,168758.52857,144950.0
E92000001,England,Year ending Dec 2003,158460.27606,132000.0
W92000004,Wales,Year ending Dec 2003,104352.97861,87973.0
K04000001,England And Wales,Year ending Dec 2003,155671.62842,130000.0
E09000001,City of London,Year ending Mar 2004,302353.63178,270000.0
E09000002,Barking and Dagenham,Year ending Mar 2004,149022.09588,145000.0
E09000003,Barnet,Year ending Mar 2004,286704.26436,237000.0
E09000004,Bexley,Year ending Mar 2004,178153.22391,165000.0
E09000005,Brent,Year ending Mar 2004,235216.15136,215000.0
E09000006,Bromley,Year ending Mar 2004,241175.10656,208750.0
E09000007,Camden,Year ending Mar 2004,383676.29719,277500.0
E09000008,Croydon,Year ending Mar 2004,199476.74377,175000.0
E09000009,Ealing,Year ending Mar 2004,243457.87159,215000.0
E09000010,Enfield,Year ending Mar 2004,206595.84472,180000.0
E09000011,Greenwich,Year ending Mar 2004,196315.774,171000.0
E09000012,Hackney,Year ending Mar 2004,229012.09856,200000.0
E09000013,Hammersmith and Fulham,Year ending Mar 2004,364879.89997,287500.0
E09000014,Haringey,Year ending Mar 2004,241337.86541,195000.0
E09000015,Harrow,Year ending Mar 2004,258277.897,232500.0
E09000016,Havering,Year ending Mar 2004,195231.88987,176833.0
E09000017,Hillingdon,Year ending Mar 2004,211667.76152,195000.0
E09000018,Hounslow,Year ending Mar 2004,236058.67775,200000.0
E09000019,Islington,Year ending Mar 2004,302318.92836,249500.0
E09000020,Kensington and Chelsea,Year ending Mar 2004,675761.18774,410000.0
E09000021,Kingston upon Thames,Year ending Mar 2004,249150.30246,220000.0
E09000022,Lambeth,Year ending Mar 2004,240307.29725,205000.0
E09000023,Lewisham,Year ending Mar 2004,187185.48136,168000.0
E09000024,Merton,Year ending Mar 2004,250966.6089,205000.0
E09000025,Newham,Year ending Mar 2004,181940.88489,175500.0
E09000026,Redbridge,Year ending Mar 2004,215539.20031,200000.0
E09000027,Richmond upon Thames,Year ending Mar 2004,351206.93936,270000.0
E09000028,Southwark,Year ending Mar 2004,240733.83054,210000.0
E09000029,Sutton,Year ending Mar 2004,198116.51607,175000.0
E09000030,Tower Hamlets,Year ending Mar 2004,238257.72955,212000.0
E09000031,Waltham Forest,Year ending Mar 2004,182835.413,175500.0
E09000032,Wandsworth,Year ending Mar 2004,310815.80768,245000.0
E09000033,Westminster,Year ending Mar 2004,463195.01308,330000.0
E12000001,North East,Year ending Mar 2004,98254.190648,80425.0
E12000002,North West,Year ending Mar 2004,108570.85911,89000.0
E12000003,Yorkshire And The Humber,Year ending Mar 2004,109539.44012,90250.0
E12000004,East Midlands,Year ending Mar 2004,129278.48599,111950.0
E12000005,West Midlands,Year ending Mar 2004,134486.02205,114950.0
E12000006,East of England,Year ending Mar 2004,175087.2845,149950.0
E12000007,London,Year ending Mar 2004,255249.34868,205000.0
E12000008,South East,Year ending Mar 2004,206340.41417,172000.0
E12000009,South West,Year ending Mar 2004,172661.99842,148000.0
E92000001,England,Year ending Mar 2004,162703.7162,135500.0
W92000004,Wales,Year ending Mar 2004,109131.13509,92000.0
K04000001,England And Wales,Year ending Mar 2004,159973.88919,134000.0
E09000001,City of London,Year ending Jun 2004,296581.76231,275000.0
E09000002,Barking and Dagenham,Year ending Jun 2004,154087.8182,150000.0
E09000003,Barnet,Year ending Jun 2004,297237.9422,243000.0
E09000004,Bexley,Year ending Jun 2004,181582.26671,169500.0
E09000005,Brent,Year ending Jun 2004,241379.14556,219950.0
E09000006,Bromley,Year ending Jun 2004,246983.47267,215000.0
E09000007,Camden,Year ending Jun 2004,386175.9235,282000.0
E09000008,Croydon,Year ending Jun 2004,203132.07873,179950.0
E09000009,Ealing,Year ending Jun 2004,247940.28097,220000.0
E09000010,Enfield,Year ending Jun 2004,210341.67297,185000.0
E09000011,Greenwich,Year ending Jun 2004,198923.45421,173000.0
E09000012,Hackney,Year ending Jun 2004,233346.19381,205000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2004,374535.78543,297000.0
E09000014,Haringey,Year ending Jun 2004,248212.60712,200000.0
E09000015,Harrow,Year ending Jun 2004,263216.72524,235000.0
E09000016,Havering,Year ending Jun 2004,200766.50477,180000.0
E09000017,Hillingdon,Year ending Jun 2004,215507.33372,199500.0
E09000018,Hounslow,Year ending Jun 2004,239571.85928,205000.0
E09000019,Islington,Year ending Jun 2004,310233.92334,247500.0
E09000020,Kensington and Chelsea,Year ending Jun 2004,682403.68384,430000.0
E09000021,Kingston upon Thames,Year ending Jun 2004,256072.22797,224950.0
E09000022,Lambeth,Year ending Jun 2004,246222.54067,210000.0
E09000023,Lewisham,Year ending Jun 2004,191205.91858,170000.0
E09000024,Merton,Year ending Jun 2004,259842.11678,210000.0
E09000025,Newham,Year ending Jun 2004,185917.45942,180000.0
E09000026,Redbridge,Year ending Jun 2004,222054.63813,207000.0
E09000027,Richmond upon Thames,Year ending Jun 2004,363392.03505,281500.0
E09000028,Southwark,Year ending Jun 2004,246804.18909,215000.0
E09000029,Sutton,Year ending Jun 2004,201022.9808,178000.0
E09000030,Tower Hamlets,Year ending Jun 2004,245397.97808,220000.0
E09000031,Waltham Forest,Year ending Jun 2004,186994.89522,180000.0
E09000032,Wandsworth,Year ending Jun 2004,322061.18976,249999.0
E09000033,Westminster,Year ending Jun 2004,479742.33071,335000.0
E12000001,North East,Year ending Jun 2004,104705.22355,86950.0
E12000002,North West,Year ending Jun 2004,114743.46831,94950.0
E12000003,Yorkshire And The Humber,Year ending Jun 2004,115797.78148,97500.0
E12000004,East Midlands,Year ending Jun 2004,134465.71721,117500.0
E12000005,West Midlands,Year ending Jun 2004,139756.23667,119950.0
E12000006,East of England,Year ending Jun 2004,179572.4092,154000.0
E12000007,London,Year ending Jun 2004,262824.20465,210000.0
E12000008,South East,Year ending Jun 2004,211446.68544,175999.0
E12000009,South West,Year ending Jun 2004,178168.1791,153000.0
E92000001,England,Year ending Jun 2004,168992.48876,141000.0
W92000004,Wales,Year ending Jun 2004,115771.53566,98000.0
K04000001,England And Wales,Year ending Jun 2004,166368.06455,139950.0
E09000001,City of London,Year ending Sep 2004,300292.96599,280000.0
E09000002,Barking and Dagenham,Year ending Sep 2004,159704.95029,155000.0
E09000003,Barnet,Year ending Sep 2004,304788.0747,248000.0
E09000004,Bexley,Year ending Sep 2004,185180.35152,172000.0
E09000005,Brent,Year ending Sep 2004,247038.97159,221000.0
E09000006,Bromley,Year ending Sep 2004,253429.04997,220000.0
E09000007,Camden,Year ending Sep 2004,396616.62309,295000.0
E09000008,Croydon,Year ending Sep 2004,206477.70024,182950.0
E09000009,Ealing,Year ending Sep 2004,255905.19221,226250.0
E09000010,Enfield,Year ending Sep 2004,215671.55327,188000.0
E09000011,Greenwich,Year ending Sep 2004,203769.84368,176995.0
E09000012,Hackney,Year ending Sep 2004,234993.94393,210000.0
E09000013,Hammersmith and Fulham,Year ending Sep 2004,385799.16933,303780.5
E09000014,Haringey,Year ending Sep 2004,254090.80312,207500.0
E09000015,Harrow,Year ending Sep 2004,266960.1438,240000.0
E09000016,Havering,Year ending Sep 2004,205282.47287,185000.0
E09000017,Hillingdon,Year ending Sep 2004,220008.696,204997.5
E09000018,Hounslow,Year ending Sep 2004,244241.71591,210000.0
E09000019,Islington,Year ending Sep 2004,311708.57994,249995.0
E09000020,Kensington and Chelsea,Year ending Sep 2004,697885.23731,450000.0
E09000021,Kingston upon Thames,Year ending Sep 2004,264314.99597,230000.0
E09000022,Lambeth,Year ending Sep 2004,250939.86798,216000.0
E09000023,Lewisham,Year ending Sep 2004,195049.21722,175000.0
E09000024,Merton,Year ending Sep 2004,272144.611,218000.0
E09000025,Newham,Year ending Sep 2004,190073.19725,185000.0
E09000026,Redbridge,Year ending Sep 2004,228465.37014,215000.0
E09000027,Richmond upon Thames,Year ending Sep 2004,375032.7829,287000.0
E09000028,Southwark,Year ending Sep 2004,250316.74867,220000.0
E09000029,Sutton,Year ending Sep 2004,207607.41354,183500.0
E09000030,Tower Hamlets,Year ending Sep 2004,255377.70317,227500.0
E09000031,Waltham Forest,Year ending Sep 2004,191689.63801,184500.0
E09000032,Wandsworth,Year ending Sep 2004,332539.32851,250000.0
E09000033,Westminster,Year ending Sep 2004,491346.23679,340000.0
E12000001,North East,Year ending Sep 2004,110590.29367,91000.0
E12000002,North West,Year ending Sep 2004,121412.36344,100000.0
E12000003,Yorkshire And The Humber,Year ending Sep 2004,122341.6985,105000.0
E12000004,East Midlands,Year ending Sep 2004,140070.69373,122950.0
E12000005,West Midlands,Year ending Sep 2004,146451.19368,125000.0
E12000006,East of England,Year ending Sep 2004,185307.53553,159500.0
E12000007,London,Year ending Sep 2004,269507.95483,215000.0
E12000008,South East,Year ending Sep 2004,217717.12693,180000.0
E12000009,South West,Year ending Sep 2004,184868.83541,159000.0
E92000001,England,Year ending Sep 2004,175757.40452,147500.5
W92000004,Wales,Year ending Sep 2004,122984.07393,108000.0
K04000001,England And Wales,Year ending Sep 2004,173239.25494,145000.0
E09000001,City of London,Year ending Dec 2004,292695.76455,280000.0
E09000002,Barking and Dagenham,Year ending Dec 2004,163827.80594,159995.0
E09000003,Barnet,Year ending Dec 2004,306901.68756,249000.0
E09000004,Bexley,Year ending Dec 2004,188354.43356,175000.0
E09000005,Brent,Year ending Dec 2004,249533.81199,223500.0
E09000006,Bromley,Year ending Dec 2004,259451.78085,225000.0
E09000007,Camden,Year ending Dec 2004,411839.61779,305000.0
E09000008,Croydon,Year ending Dec 2004,209354.09833,185000.0
E09000009,Ealing,Year ending Dec 2004,260325.26934,231000.0
E09000010,Enfield,Year ending Dec 2004,220110.43807,193000.0
E09000011,Greenwich,Year ending Dec 2004,208338.59188,180000.0
E09000012,Hackney,Year ending Dec 2004,236935.92997,215000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2004,386124.29545,300250.0
E09000014,Haringey,Year ending Dec 2004,259484.55771,213000.0
E09000015,Harrow,Year ending Dec 2004,271431.31507,245000.0
E09000016,Havering,Year ending Dec 2004,208511.39251,188000.0
E09000017,Hillingdon,Year ending Dec 2004,223758.01843,210000.0
E09000018,Hounslow,Year ending Dec 2004,247790.05434,215000.0
E09000019,Islington,Year ending Dec 2004,320208.60545,250000.0
E09000020,Kensington and Chelsea,Year ending Dec 2004,711106.41557,455000.0
E09000021,Kingston upon Thames,Year ending Dec 2004,267525.28205,235000.0
E09000022,Lambeth,Year ending Dec 2004,254230.5208,220000.0
E09000023,Lewisham,Year ending Dec 2004,198402.46244,180000.0
E09000024,Merton,Year ending Dec 2004,277340.72757,224999.0
E09000025,Newham,Year ending Dec 2004,191476.64113,186995.0
E09000026,Redbridge,Year ending Dec 2004,232736.53017,217500.0
E09000027,Richmond upon Thames,Year ending Dec 2004,383814.56903,291250.0
E09000028,Southwark,Year ending Dec 2004,252681.96589,225000.0
E09000029,Sutton,Year ending Dec 2004,212522.08059,187000.0
E09000030,Tower Hamlets,Year ending Dec 2004,260847.0363,230000.0
E09000031,Waltham Forest,Year ending Dec 2004,195125.0083,187500.0
E09000032,Wandsworth,Year ending Dec 2004,335011.35754,260000.0
E09000033,Westminster,Year ending Dec 2004,498793.98086,345445.0
E12000001,North East,Year ending Dec 2004,115306.68861,95000.0
E12000002,North West,Year ending Dec 2004,126472.04027,107500.0
E12000003,Yorkshire And The Humber,Year ending Dec 2004,127313.59611,110000.0
E12000004,East Midlands,Year ending Dec 2004,144405.83512,126000.0
E12000005,West Midlands,Year ending Dec 2004,150859.47536,128000.0
E12000006,East of England,Year ending Dec 2004,189970.03857,163000.0
E12000007,London,Year ending Dec 2004,274020.59867,220000.0
E12000008,South East,Year ending Dec 2004,222445.57354,185000.0
E12000009,South West,Year ending Dec 2004,190643.09315,164500.0
E92000001,England,Year ending Dec 2004,180677.81295,151000.0
W92000004,Wales,Year ending Dec 2004,129360.87649,115000.0
K04000001,England And Wales,Year ending Dec 2004,178314.99217,150000.0
E09000001,City of London,Year ending Mar 2005,317368.20608,300000.0
E09000002,Barking and Dagenham,Year ending Mar 2005,167317.66906,162500.0
E09000003,Barnet,Year ending Mar 2005,312525.92796,249500.0
E09000004,Bexley,Year ending Mar 2005,191429.64662,178125.0
E09000005,Brent,Year ending Mar 2005,252598.05285,225000.0
E09000006,Bromley,Year ending Mar 2005,261740.86246,227500.0
E09000007,Camden,Year ending Mar 2005,420634.61914,310000.0
E09000008,Croydon,Year ending Mar 2005,212409.16502,187950.0
E09000009,Ealing,Year ending Mar 2005,264972.99371,235000.0
E09000010,Enfield,Year ending Mar 2005,225489.86324,197500.0
E09000011,Greenwich,Year ending Mar 2005,214115.50178,185000.0
E09000012,Hackney,Year ending Mar 2005,238846.2392,218250.0
E09000013,Hammersmith and Fulham,Year ending Mar 2005,393380.99766,305000.0
E09000014,Haringey,Year ending Mar 2005,265852.9731,218000.0
E09000015,Harrow,Year ending Mar 2005,277970.01327,247500.0
E09000016,Havering,Year ending Mar 2005,214630.56728,190000.0
E09000017,Hillingdon,Year ending Mar 2005,228239.71705,215000.0
E09000018,Hounslow,Year ending Mar 2005,252373.72343,220000.0
E09000019,Islington,Year ending Mar 2005,321711.25125,250000.0
E09000020,Kensington and Chelsea,Year ending Mar 2005,716526.43653,465000.0
E09000021,Kingston upon Thames,Year ending Mar 2005,272214.86284,238000.0
E09000022,Lambeth,Year ending Mar 2005,255795.19242,222000.0
E09000023,Lewisham,Year ending Mar 2005,200397.89658,182000.0
E09000024,Merton,Year ending Mar 2005,286626.29008,228000.0
E09000025,Newham,Year ending Mar 2005,194296.75261,190000.0
E09000026,Redbridge,Year ending Mar 2005,235262.56374,220000.0
E09000027,Richmond upon Thames,Year ending Mar 2005,388498.36908,295000.0
E09000028,Southwark,Year ending Mar 2005,258666.76804,229000.0
E09000029,Sutton,Year ending Mar 2005,217030.16667,191000.0
E09000030,Tower Hamlets,Year ending Mar 2005,267611.57819,238250.0
E09000031,Waltham Forest,Year ending Mar 2005,197814.58214,190000.0
E09000032,Wandsworth,Year ending Mar 2005,336691.76814,265000.0
E09000033,Westminster,Year ending Mar 2005,515238.24076,350000.0
E12000001,North East,Year ending Mar 2005,119153.99816,99950.0
E12000002,North West,Year ending Mar 2005,130588.85533,111998.0
E12000003,Yorkshire And The Humber,Year ending Mar 2005,131267.54183,114950.0
E12000004,East Midlands,Year ending Mar 2005,148101.68466,129500.0
E12000005,West Midlands,Year ending Mar 2005,154282.86452,130000.0
E12000006,East of England,Year ending Mar 2005,193523.57566,165000.0
E12000007,London,Year ending Mar 2005,279417.7863,225000.0
E12000008,South East,Year ending Mar 2005,226222.18102,188000.0
E12000009,South West,Year ending Mar 2005,194742.87451,167000.0
E92000001,England,Year ending Mar 2005,184509.76114,155000.0
W92000004,Wales,Year ending Mar 2005,133465.55098,119950.0
K04000001,England And Wales,Year ending Mar 2005,182189.16162,153000.0
E09000001,City of London,Year ending Jun 2005,321728.6443,298725.0
E09000002,Barking and Dagenham,Year ending Jun 2005,168395.99897,164000.0
E09000003,Barnet,Year ending Jun 2005,310959.05055,249950.0
E09000004,Bexley,Year ending Jun 2005,192471.08571,180000.0
E09000005,Brent,Year ending Jun 2005,255391.88491,230000.0
E09000006,Bromley,Year ending Jun 2005,264407.57136,228000.0
E09000007,Camden,Year ending Jun 2005,432264.64463,315000.0
E09000008,Croydon,Year ending Jun 2005,215136.70388,190000.0
E09000009,Ealing,Year ending Jun 2005,268005.61713,237000.0
E09000010,Enfield,Year ending Jun 2005,228943.3648,200000.0
E09000011,Greenwich,Year ending Jun 2005,220373.48326,194000.0
